researchExp,industryExp,toeflScore,greV,greQ,greA,univName,cgpaNorm
0,0,113.0,154.0,166.0,3.5,University of Wisconsin Madison,0.95
0,0,114.0,162.0,166.0,5.0,University of Wisconsin Madison,0.788
0,0,112.0,156.0,162.0,4.0,University of Wisconsin Madison,0.957
0,0,113.0,161.0,166.0,4.5,University of Wisconsin Madison,0.947
0,0,109.0,153.0,166.0,4.0,University of Wisconsin Madison,0.925
0,0,113.0,159.0,169.0,3.0,University of Wisconsin Madison,0.923
0,0,112.0,168.0,166.0,4.0,University of Wisconsin Madison,0.836
0,0,110.0,161.0,163.0,3.5,University of Wisconsin Madison,0.797
0,0,113.0,156.0,166.0,4.0,University of Wisconsin Madison,0.8079999999999999
0,0,100.0,148.0,161.0,3.5,University of Wisconsin Madison,0.8699999999999999
0,0,108.0,157.0,166.0,3.5,University of Wisconsin Madison,0.991
0,0,95.0,143.0,162.0,3.0,University of Wisconsin Madison,0.7769999999999999
0,0,105.0,146.0,166.0,4.0,University of Wisconsin Madison,0.92
0,0,111.0,159.0,163.0,5.0,University of Wisconsin Madison,0.932
0,0,108.0,152.0,162.0,4.0,University of Wisconsin Madison,0.92
0,0,105.0,154.0,168.0,3.5,University of Wisconsin Madison,0.943
0,0,108.0,152.0,168.0,4.0,University of Wisconsin Madison,0.829
0,0,114.0,161.0,166.0,4.5,University of Wisconsin Madison,0.8
0,34,105.0,153.0,170.0,3.5,University of Wisconsin Madison,0.7769999999999999
6,12,105.0,154.0,166.0,4.0,University of Wisconsin Madison,0.929
0,0,106.0,155.0,159.0,3.5,University of Wisconsin Madison,0.837
0,22,101.0,153.0,162.0,4.0,University of Wisconsin Madison,0.959
0,0,106.0,152.0,164.0,4.0,University of Wisconsin Madison,0.875
0,0,118.0,154.0,170.0,4.0,University of Wisconsin Madison,0.971
0,0,111.0,157.0,164.0,3.5,University of Wisconsin Madison,0.8960000000000001
0,0,108.0,152.0,163.0,4.0,University of Wisconsin Madison,0.57
0,0,106.0,159.0,166.0,4.5,University of Wisconsin Madison,0.7
0,0,119.0,160.0,159.0,4.0,University of Wisconsin Madison,0.7
0,0,110.0,164.0,166.0,5.0,University of Wisconsin Madison,0.8119999999999999
0,34,117.0,169.0,170.0,4.5,University of Wisconsin Madison,0.918
0,16,106.0,153.0,161.0,3.0,University of Wisconsin Madison,0.58
0,0,110.0,160.0,166.0,4.0,University of Wisconsin Madison,0.89
0,0,110.0,159.0,167.0,5.5,University of Wisconsin Madison,0.861
0,0,106.0,157.0,170.0,4.0,University of Wisconsin Madison,0.913
0,0,105.0,150.0,163.0,3.5,University of Wisconsin Madison,0.8388
0,0,110.0,161.0,166.0,4.0,University of Wisconsin Madison,0.899
0,0,112.0,162.0,169.0,5.0,University of Wisconsin Madison,0.922
0,0,106.0,158.0,158.0,3.5,University of Wisconsin Madison,0.921
0,0,116.0,162.0,164.0,4.0,University of Wisconsin Madison,0.935
0,0,107.0,160.0,166.0,3.5,University of Wisconsin Madison,0.78
0,0,113.0,158.0,166.0,4.5,University of Wisconsin Madison,0.8029999999999999
0,0,110.0,145.0,170.0,4.0,University of Wisconsin Madison,0.92
0,0,114.0,162.0,166.0,3.5,University of Wisconsin Madison,0.8699999999999999
0,0,111.0,162.0,166.0,4.0,University of Wisconsin Madison,0.8779999999999999
0,0,109.0,161.0,164.0,3.0,University of Wisconsin Madison,0.8699999999999999
0,29,107.0,156.0,163.0,3.5,University of Wisconsin Madison,0.893
0,0,109.0,151.0,161.0,3.5,University of Wisconsin Madison,0.754
0,0,115.0,161.0,166.0,3.5,University of Wisconsin Madison,0.843
0,0,108.0,164.0,166.0,4.0,University of Wisconsin Madison,0.7053
0,0,103.0,155.0,161.0,3.5,University of Wisconsin Madison,0.8278
0,0,109.0,163.0,170.0,4.0,University of Wisconsin Madison,0.89
0,0,118.0,170.0,169.0,5.0,University of Wisconsin Madison,0.8
0,0,116.0,158.0,163.0,4.5,University of Wisconsin Madison,0.8240000000000001
0,41,103.0,151.0,163.0,3.0,University of Wisconsin Madison,0.8300000000000001
0,0,117.0,165.0,166.0,6.0,University of Wisconsin Madison,0.74
0,0,109.0,157.0,168.0,3.0,University of Wisconsin Madison,0.8949999999999999
0,21,110.0,152.0,165.0,4.0,University of Wisconsin Madison,0.966
0,0,108.0,162.0,164.0,4.0,University of Wisconsin Madison,0.8765000000000001
0,0,115.0,167.0,166.0,4.0,University of Wisconsin Madison,0.7
0,0,114.0,153.0,167.0,4.0,University of Wisconsin Madison,0.953
0,0,110.0,163.0,166.0,3.5,University of Wisconsin Madison,0.73
0,0,106.0,165.0,166.0,3.0,University of Wisconsin Madison,0.8370000000000001
0,0,107.0,146.0,163.0,3.5,University of Wisconsin Madison,0.924
0,0,112.0,158.0,168.0,4.0,University of Wisconsin Madison,0.89
0,0,112.0,159.0,170.0,3.0,University of Wisconsin Madison,0.9
0,0,106.0,153.0,164.0,3.5,University of Wisconsin Madison,0.916
0,0,99.0,151.0,162.0,4.0,University of Wisconsin Madison,0.876
0,0,115.0,166.0,166.0,4.5,University of Wisconsin Madison,0.7
0,24,107.0,156.0,164.0,3.0,University of Wisconsin Madison,0.819
0,0,97.0,151.0,166.0,4.0,University of Wisconsin Madison,0.959
0,17,108.0,151.0,163.0,4.5,University of Wisconsin Madison,0.94
12,36,110.0,155.0,161.0,4.0,University of Wisconsin Madison,0.88
0,0,116.0,158.0,166.0,4.0,University of Wisconsin Madison,0.8119
0,0,118.0,162.0,164.0,5.0,University of Wisconsin Madison,0.95
0,0,106.0,148.0,164.0,3.0,University of Wisconsin Madison,0.929
0,0,119.0,153.0,165.0,4.0,University of Wisconsin Madison,0.926
0,0,105.0,165.0,166.0,4.0,University of Wisconsin Madison,0.906
0,0,112.0,154.0,164.0,4.0,University of Wisconsin Madison,0.93
0,0,105.0,159.0,166.0,3.5,University of Wisconsin Madison,0.71
0,0,117.0,168.0,166.0,4.0,University of Wisconsin Madison,0.82
0,0,102.0,152.0,161.0,4.0,University of Wisconsin Madison,0.86
0,0,108.0,154.0,159.0,3.5,University of Wisconsin Madison,0.91
0,0,110.0,160.0,166.0,4.0,University of Wisconsin Madison,0.697
0,0,115.0,158.0,167.0,4.0,University of Wisconsin Madison,0.97
0,0,115.0,158.0,164.0,4.5,University of Wisconsin Madison,0.933
0,0,110.0,157.0,170.0,4.0,University of Wisconsin Madison,0.8310000000000001
0,0,114.0,159.0,170.0,4.0,University of Wisconsin Madison,0.86
0,0,106.0,164.0,161.0,3.5,University of Wisconsin Madison,0.916
0,0,103.0,152.0,166.0,4.0,University of Wisconsin Madison,0.91
0,0,109.0,162.0,170.0,3.5,University of Wisconsin Madison,0.7902
0,0,111.0,159.0,161.0,3.5,University of Wisconsin Madison,0.923
0,0,94.0,149.0,161.0,3.0,University of Wisconsin Madison,0.8220000000000001
0,0,118.0,164.0,166.0,4.5,University of Wisconsin Madison,0.8066
0,0,117.0,162.0,163.0,4.5,University of Wisconsin Madison,0.787
2,3,110.0,162.0,170.0,4.0,University of Wisconsin Madison,0.943
0,0,114.0,155.0,170.0,4.0,University of Wisconsin Madison,0.851
2,24,102.0,151.0,161.0,3.5,University of Wisconsin Madison,0.72
0,0,102.0,151.0,170.0,4.0,University of Wisconsin Madison,0.8640000000000001
0,0,112.0,156.0,166.0,3.5,University of Wisconsin Madison,0.877
0,0,112.0,161.0,166.0,3.0,University of Wisconsin Madison,0.919
0,0,101.0,147.0,168.0,3.5,University of Wisconsin Madison,0.929
0,0,111.0,158.0,162.0,3.5,University of Wisconsin Madison,0.82
0,0,116.0,157.0,169.0,4.0,University of Wisconsin Madison,0.883
0,0,112.0,158.0,166.0,4.0,University of Wisconsin Madison,0.881
0,0,116.0,160.0,166.0,4.0,University of Wisconsin Madison,0.937
16,24,109.0,158.0,166.0,3.5,University of Wisconsin Madison,0.932
0,0,107.0,166.0,165.0,3.5,University of Wisconsin Madison,0.97
0,0,92.0,155.0,161.0,3.0,University of Wisconsin Madison,0.926
0,0,111.0,158.0,164.0,4.0,University of Wisconsin Madison,0.8099999999999999
0,0,111.0,154.0,169.0,4.5,University of Wisconsin Madison,0.8
0,0,105.0,161.0,166.0,3.5,University of Wisconsin Madison,0.8470000000000001
0,0,99.0,156.0,166.0,4.0,University of Wisconsin Madison,0.8859999999999999
0,24,114.0,162.0,165.0,5.5,University of Wisconsin Madison,0.975
0,0,112.0,161.0,166.0,4.0,University of Wisconsin Madison,0.935
0,0,112.0,163.0,166.0,4.0,University of Wisconsin Madison,0.9
0,0,109.0,149.0,165.0,3.5,University of Wisconsin Madison,0.973
2,17,111.0,162.0,165.0,4.0,University of Wisconsin Madison,0.904
0,0,110.0,157.0,169.0,3.5,University of Wisconsin Madison,0.987
0,0,96.0,145.0,165.0,3.5,University of Wisconsin Madison,0.912
0,0,110.0,162.0,164.0,4.0,University of Wisconsin Madison,0.83
0,0,115.0,154.0,163.0,4.0,University of Wisconsin Madison,0.912
0,0,107.0,166.0,166.0,4.0,University of Wisconsin Madison,0.8390000000000001
0,0,102.0,164.0,163.0,5.0,University of Wisconsin Madison,0.91
0,0,115.0,156.0,170.0,4.0,University of Wisconsin Madison,0.961
0,0,112.0,157.0,168.0,4.0,University of Wisconsin Madison,0.91
0,0,116.0,162.0,165.0,4.0,University of Wisconsin Madison,0.8800000000000001
0,0,113.0,161.0,170.0,4.0,University of Wisconsin Madison,0.7936
0,24,108.0,153.0,167.0,4.5,University of Wisconsin Madison,0.8539999999999999
0,0,118.0,157.0,166.0,3.5,University of Wisconsin Madison,0.964
0,0,111.0,161.0,169.0,3.5,University of Wisconsin Madison,0.866
0,0,91.0,149.0,155.0,3.0,University of Wisconsin Madison,0.7929999999999999
0,0,116.0,166.0,164.0,4.0,University of Wisconsin Madison,0.8011
6,0,116.0,161.0,169.0,4.5,University of Wisconsin Madison,0.7889999999999999
0,0,104.0,151.0,170.0,3.0,University of Wisconsin Madison,0.8320000000000001
0,0,113.0,158.0,165.0,3.5,University of Wisconsin Madison,0.8400000000000001
0,0,113.0,158.0,166.0,4.0,University of Wisconsin Madison,0.8550000000000001
0,0,114.0,157.0,166.0,4.0,University of Wisconsin Madison,0.97
0,0,112.0,160.0,161.0,5.0,University of Wisconsin Madison,0.898
0,0,100.0,156.0,159.0,3.0,University of Wisconsin Madison,0.7969999999999999
0,0,106.0,153.0,167.0,4.5,University of Wisconsin Madison,0.927
0,0,108.0,160.0,166.0,4.0,University of Wisconsin Madison,0.916
0,0,92.0,154.0,156.0,3.5,University of Wisconsin Madison,0.67
0,0,99.0,149.0,160.0,4.0,University of Wisconsin Madison,0.918
0,0,108.0,157.0,166.0,3.5,University of Wisconsin Madison,0.8907999999999999
0,0,114.0,165.0,160.0,4.0,University of Wisconsin Madison,0.76
0,0,102.0,159.0,164.0,3.5,University of Wisconsin Madison,0.85
0,0,101.0,164.0,157.0,3.5,University of Wisconsin Madison,0.861
0,0,98.0,149.0,159.0,2.5,University of Wisconsin Madison,0.6826000000000001
0,0,120.0,168.0,161.0,6.0,University of Wisconsin Madison,0.79
0,0,103.0,157.0,164.0,3.0,University of Wisconsin Madison,0.841
0,0,93.0,145.0,158.0,3.5,University of Wisconsin Madison,0.834
0,0,115.0,164.0,166.0,4.5,University of Wisconsin Madison,0.799
0,0,111.0,154.0,161.0,4.5,University of Washington,0.7849999999999999
0,0,114.0,156.0,163.0,4.0,University of Washington,0.784
0,53,101.0,150.0,160.0,4.0,University of Washington,0.725
0,0,111.0,157.0,166.0,3.5,University of Washington,0.837
48,48,112.0,160.0,164.0,4.5,University of Washington,0.79
0,16,112.0,157.0,166.0,3.5,University of Washington,0.938
0,0,111.0,152.0,156.0,5.0,University of Washington,0.74
0,30,117.0,162.0,166.0,4.5,University of Washington,0.67
4,22,116.0,152.0,167.0,4.0,University of Washington,0.947
0,0,112.0,161.0,164.0,3.5,University of Washington,0.63
0,0,106.0,159.0,157.0,3.5,University of Washington,0.65
6,0,101.0,151.0,162.0,3.5,University of Washington,0.92
0,0,108.0,157.0,168.0,4.0,University of Washington,0.63
0,0,108.0,158.0,170.0,4.0,University of Washington,0.8560000000000001
0,0,111.0,156.0,164.0,3.5,University of Washington,0.68
12,0,103.0,154.0,165.0,3.5,University of Washington,0.955
0,0,99.0,150.0,160.0,3.0,University of Washington,0.7609999999999999
0,0,111.0,149.0,164.0,4.5,University of Washington,0.63
0,12,108.0,152.0,166.0,3.5,University of Washington,0.913
0,0,112.0,159.0,164.0,4.5,University of Washington,0.691
0,0,105.0,152.0,159.0,4.0,University of Washington,0.63
0,0,93.0,164.0,163.0,3.0,University of Washington,0.73
0,0,119.0,167.0,166.0,6.0,University of Washington,0.7509999999999999
0,0,102.0,163.0,151.0,3.0,University of Washington,0.63
2,0,115.0,158.0,166.0,4.0,University of Washington,0.9098
0,0,111.0,158.0,165.0,3.5,University of Washington,0.6612
0,30,109.0,154.0,159.0,4.5,University of Washington,0.56
0,0,112.0,152.0,165.0,4.5,University of Washington,0.748
0,0,111.0,159.0,160.0,3.0,University of Washington,0.6666
0,45,102.0,148.0,167.0,4.0,University of Washington,0.71
0,0,109.0,157.0,165.0,3.5,University of Washington,0.81
0,0,108.0,154.0,165.0,4.0,University of Washington,0.7519
0,0,113.0,154.0,167.0,4.0,University of Washington,0.92
0,0,106.0,156.0,166.0,3.0,University of Washington,0.7363
0,0,106.0,154.0,162.0,4.0,University of Washington,0.071
0,0,115.0,163.0,164.0,4.0,University of Washington,0.8400000000000001
0,0,107.0,149.0,158.0,4.0,University of Washington,0.599
0,0,107.0,156.0,160.0,4.0,University of Washington,0.71
0,0,100.0,152.0,164.0,4.0,University of Washington,0.777
0,0,100.0,154.0,163.0,4.0,University of Washington,0.935
0,20,105.0,155.0,163.0,4.0,University of Washington,0.78
0,0,112.0,159.0,155.0,4.0,University of Washington,0.6
0,34,111.0,154.0,162.0,4.0,University of Washington,0.82
0,0,118.0,160.0,166.0,5.5,University of Washington,0.9875
0,31,105.0,158.0,156.0,4.0,University of Washington,0.716
0,0,109.0,158.0,166.0,5.0,University of Washington,0.825
0,0,116.0,167.0,168.0,4.0,University of Washington,0.773
0,0,116.0,153.0,166.0,5.0,University of Washington,0.844
0,0,107.0,155.0,166.0,3.0,University of Washington,0.938
0,22,114.0,157.0,168.0,4.0,University of Washington,0.753
0,0,107.0,160.0,166.0,4.0,University of Washington,0.82
0,0,111.0,153.0,160.0,4.0,University of Washington,0.92
0,0,108.0,149.0,156.0,3.5,University of Washington,0.6645
0,0,117.0,161.0,166.0,3.5,University of Washington,0.8960000000000001
0,0,109.0,153.0,157.0,4.0,University of Washington,0.037
0,0,107.0,159.0,160.0,4.0,University of Washington,0.75
0,0,110.0,159.0,159.0,4.0,University of Washington,0.68
0,0,112.0,159.0,166.0,4.5,University of Washington,0.8779999999999999
0,0,113.0,160.0,159.0,4.0,University of Washington,0.77
0,0,109.0,156.0,166.0,3.0,University of Washington,0.74
0,0,119.0,155.0,169.0,4.0,University of Washington,0.82
0,0,102.0,156.0,160.0,3.5,University of Washington,0.58
0,53,99.0,151.0,162.0,3.5,University of Washington,0.685
0,0,103.0,164.0,166.0,3.5,University of Washington,0.876
0,0,110.0,153.0,163.0,5.0,University of Washington,0.688
0,0,97.0,146.0,166.0,3.0,University of Washington,0.9175
6,0,114.0,164.0,165.0,4.0,University of Washington,0.94
0,0,114.0,157.0,166.0,4.0,University of Washington,0.927
0,11,117.0,156.0,164.0,4.0,University of Washington,0.72
0,0,107.0,154.0,160.0,3.5,University of Washington,0.626
10,0,112.0,155.0,170.0,5.0,University of Washington,0.922
0,0,99.0,157.0,155.0,3.0,University of Washington,0.64
6,6,110.0,160.0,162.0,4.0,University of Washington,0.7373000000000001
0,0,117.0,164.0,166.0,4.5,University of Washington,0.817
0,0,115.0,160.0,166.0,4.0,University of Washington,0.8150000000000001
6,0,108.0,154.0,164.0,3.5,University of Washington,0.8300000000000001
0,0,115.0,159.0,163.0,4.0,University of Washington,0.5922999999999999
0,0,109.0,155.0,159.0,4.0,University of Washington,0.72
0,0,107.0,158.0,161.0,4.0,University of Washington,0.898
0,0,106.0,148.0,163.0,3.5,University of Washington,0.782
0,0,117.0,166.0,160.0,4.0,University of Washington,0.52
0,0,102.0,150.0,160.0,3.5,University of Washington,0.74
0,19,105.0,155.0,167.0,4.5,University of Washington,0.6895
0,0,119.0,165.0,153.0,5.5,University of Washington,0.75
0,0,110.0,158.0,159.0,3.5,University of Washington,0.829
0,77,100.0,157.0,163.0,3.5,University of Washington,0.768
0,49,110.0,152.0,159.0,4.0,University of Washington,0.564
0,0,107.0,168.0,164.0,4.0,University of Washington,0.7
0,0,106.0,160.0,166.0,3.5,University of Washington,0.777
12,0,106.0,151.0,166.0,3.0,University of Washington,0.1785999999999999
0,4,114.0,159.0,169.0,4.5,University of Washington,0.763
0,0,110.0,157.0,162.0,3.5,University of Washington,0.87
0,0,106.0,150.0,159.0,3.5,University of Washington,0.77
0,0,119.0,156.0,159.0,4.0,University of Washington,0.6389
0,0,105.0,155.0,158.0,4.5,University of Washington,0.65
0,0,111.0,159.0,166.0,3.5,University of Washington,0.79
0,0,91.0,164.0,164.0,3.0,University of Washington,0.8099999999999999
0,0,120.0,168.0,166.0,4.5,University of Washington,0.772
0,0,109.0,162.0,159.0,3.5,University of Washington,0.7017
0,54,102.0,155.0,165.0,3.0,University of Washington,0.6726000000000001
0,0,116.0,161.0,159.0,4.0,University of Washington,0.76
0,0,114.0,168.0,164.0,4.0,University of Washington,0.79
0,0,106.0,160.0,166.0,3.5,University of Washington,0.68
0,0,107.0,151.0,164.0,3.0,University of Washington,0.61
0,0,109.0,155.0,158.0,4.0,University of Washington,0.63
0,0,118.0,150.0,169.0,3.5,University of Washington,0.66
0,0,99.0,154.0,164.0,3.0,University of Washington,0.8
0,0,111.0,159.0,166.0,3.5,University of Washington,0.7
0,0,109.0,153.0,170.0,3.5,University of Washington,0.8029999999999999
0,0,112.0,163.0,159.0,5.5,University of Washington,0.91
0,0,101.0,154.0,161.0,3.5,University of Washington,0.605
0,0,97.0,149.0,160.0,3.5,University of Washington,0.71
0,0,115.0,158.0,161.0,4.0,University of Washington,0.873
0,0,113.0,161.0,160.0,4.0,University of Washington,0.86
0,0,113.0,156.0,164.0,4.5,University of Washington,0.857
0,32,109.0,162.0,158.0,4.0,University of Washington,0.868
0,0,97.0,154.0,166.0,3.5,University of Washington,0.8
0,0,116.0,162.0,161.0,4.5,University of Washington,0.82
0,0,107.0,157.0,152.0,4.0,University of Washington,0.61
0,0,112.0,161.0,166.0,3.5,University of Washington,0.925
22,24,95.0,148.0,162.0,3.5,University of Washington,0.877
0,0,116.0,153.0,166.0,5.0,University of Washington,0.844
0,0,105.0,152.0,158.0,3.5,University of Washington,0.808
0,0,112.0,162.0,166.0,4.5,University of Washington,0.8560000000000001
0,0,112.0,157.0,161.0,3.5,University of Washington,0.68
0,0,109.0,155.0,166.0,4.5,University of Washington,0.6
0,0,114.0,159.0,169.0,4.5,University of Washington,0.899
0,0,114.0,159.0,170.0,4.0,University of Washington,0.971
0,0,101.0,155.0,168.0,4.5,University of Washington,0.75
0,18,104.0,150.0,165.0,3.0,University of Washington,0.78
0,29,115.0,151.0,156.0,4.0,University of Washington,0.8390000000000001
0,0,102.0,164.0,154.0,3.0,University of Washington,0.83
0,0,108.0,153.0,163.0,4.5,University of Washington,0.073
0,0,110.0,147.0,163.0,3.5,University of Washington,0.8
0,0,113.0,163.0,156.0,4.0,University of Washington,0.6
0,0,117.0,161.0,163.0,3.5,University of Washington,0.8
0,0,111.0,160.0,166.0,3.0,University of Washington,0.73
0,0,112.0,158.0,165.0,4.0,University of Washington,0.8019999999999999
0,0,105.0,153.0,158.0,4.0,University of Washington,0.749
0,31,108.0,161.0,167.0,3.5,University of Washington,0.9
0,0,110.0,161.0,166.0,4.0,University of Washington,0.8039999999999999
0,0,108.0,156.0,157.0,3.5,University of Washington,0.6969
12,36,115.0,165.0,166.0,5.0,University of Washington,0.8779999999999999
0,0,111.0,159.0,163.0,4.0,University of Washington,0.65
0,0,105.0,153.0,164.0,4.0,University of Washington,0.68
0,12,105.0,160.0,163.0,3.5,University of Washington,0.8
0,0,113.0,156.0,161.0,4.0,University of Washington,0.799
0,0,115.0,158.0,165.0,4.0,University of Washington,0.73
0,0,110.0,164.0,166.0,3.5,University of Washington,0.7848
0,0,113.0,150.0,164.0,3.5,University of Washington,0.875
0,0,104.0,153.0,163.0,4.0,University of Washington,0.58
0,0,111.0,162.0,165.0,3.5,University of Washington,0.7306
0,0,104.0,156.0,166.0,3.5,University of Washington,0.924
0,0,114.0,165.0,164.0,3.5,University of Washington,0.088
0,0,101.0,158.0,166.0,3.0,University of Washington,0.85
0,0,103.0,153.0,158.0,3.0,University of Washington,0.7
0,0,103.0,150.0,166.0,3.0,University of Utah,0.0764
0,48,102.0,152.0,160.0,3.0,University of Utah,0.85
0,0,98.0,148.0,169.0,3.0,University of Utah,0.8300000000000001
0,0,115.0,152.0,166.0,4.0,University of Utah,0.882
0,0,96.0,146.0,164.0,3.5,University of Utah,0.711
0,0,113.0,165.0,166.0,5.0,University of Utah,0.7088
36,0,111.0,155.0,154.0,4.0,University of Utah,0.877
0,0,103.0,156.0,165.0,3.0,University of Utah,0.944
0,0,102.0,148.0,166.0,4.0,University of Utah,0.7774
0,0,114.0,162.0,166.0,4.5,University of Utah,0.71
0,0,100.0,148.0,157.0,4.0,University of Utah,0.7837999999999999
0,0,101.0,165.0,166.0,4.5,University of Utah,0.63
0,0,101.0,148.0,164.0,3.0,University of Utah,0.61
0,0,96.0,145.0,166.0,3.5,University of Utah,0.845
0,0,100.0,150.0,165.0,3.0,University of Utah,0.8400000000000001
0,35,110.0,163.0,166.0,3.5,University of Utah,0.823
0,0,116.0,157.0,156.0,3.0,University of Utah,0.624
24,0,102.0,153.0,164.0,4.0,University of Utah,0.75
0,0,106.0,158.0,166.0,3.0,University of Utah,0.66
0,0,106.0,154.0,162.0,3.5,University of Utah,0.71
6,0,106.0,162.0,166.0,4.0,University of Utah,0.752
0,0,98.0,154.0,163.0,3.0,University of Utah,0.7531
0,0,109.0,158.0,165.0,4.0,University of Utah,0.9027
32,34,112.0,150.0,162.0,4.5,University of Utah,0.6635
0,0,110.0,159.0,166.0,4.0,University of Utah,0.73
0,0,95.0,143.0,161.0,2.5,University of Utah,0.077
0,0,100.0,152.0,164.0,3.5,University of Utah,0.906
0,0,114.0,166.0,166.0,4.5,University of Utah,0.958
0,0,110.0,160.0,166.0,4.5,University of Utah,0.72
0,36,111.0,158.0,168.0,4.0,University of Utah,0.7929999999999999
0,0,110.0,162.0,166.0,3.5,University of Utah,0.61
0,0,103.0,160.0,166.0,4.0,University of Utah,0.76
0,0,107.0,166.0,168.0,3.5,University of Utah,0.74
0,0,108.0,154.0,166.0,3.5,University of Utah,0.662
0,0,108.0,162.0,163.0,4.0,University of Utah,0.8789999999999999
0,0,113.0,156.0,164.0,3.5,University of Utah,0.71
0,0,99.0,148.0,162.0,3.5,University of Utah,0.8400000000000001
0,0,110.0,152.0,159.0,3.0,University of Utah,0.85
0,0,113.0,164.0,165.0,4.0,University of Utah,0.72
0,0,97.0,146.0,152.0,3.0,University of Utah,0.67
0,32,106.0,156.0,165.0,3.0,University of Utah,0.7888
0,0,97.0,146.0,165.0,3.0,University of Utah,0.848
0,0,110.0,170.0,151.0,5.0,University of Utah,0.8143
24,48,101.0,155.0,162.0,3.0,University of Utah,0.77
0,0,93.0,157.0,166.0,3.0,University of Utah,0.8420000000000001
0,0,115.0,163.0,166.0,4.5,University of Utah,0.8380000000000001
0,30,111.0,154.0,164.0,4.0,University of Utah,0.79
0,0,112.0,166.0,166.0,4.0,University of Utah,0.61
0,0,106.0,149.0,166.0,4.0,University of Utah,0.722
0,0,110.0,153.0,159.0,4.0,University of Utah,0.74
0,0,108.0,156.0,165.0,4.0,University of Utah,0.693
0,0,115.0,155.0,163.0,4.0,University of Utah,0.7942
0,0,106.0,151.0,164.0,4.0,University of Utah,0.815
0,0,106.0,156.0,166.0,3.5,University of Utah,0.86
0,0,110.0,157.0,164.0,4.0,University of Utah,0.802
0,0,96.0,140.0,161.0,3.0,University of Utah,0.8612000000000001
0,0,106.0,157.0,164.0,4.0,University of Utah,0.75
0,0,114.0,156.0,162.0,4.0,University of Utah,0.829
0,0,112.0,155.0,161.0,3.5,University of Utah,0.6916
0,0,98.0,147.0,162.0,3.5,University of Utah,0.875
0,0,97.0,143.0,161.0,3.0,University of Utah,0.82
0,0,106.0,150.0,170.0,3.5,University of Utah,0.8099999999999999
0,0,102.0,157.0,159.0,4.0,University of Utah,0.59
0,0,117.0,165.0,168.0,4.0,University of Utah,0.97
0,0,111.0,158.0,164.0,2.5,University of Utah,0.86
0,0,109.0,153.0,157.0,4.0,University of Utah,0.037
0,0,95.0,154.0,163.0,3.5,University of Utah,0.78
0,0,107.0,162.0,163.0,3.0,University of Utah,0.7
0,0,109.0,161.0,163.0,3.0,University of Utah,0.72
0,0,114.0,166.0,166.0,4.0,University of Utah,0.816
0,60,112.0,152.0,159.0,3.5,University of Utah,0.79
0,0,94.0,152.0,157.0,2.5,University of Utah,0.602
0,0,92.0,142.0,165.0,3.0,University of Utah,0.8
